family_slug,pair_name,left_zeta,right_zeta,noise_std,noise_power,clean_advantage_iae,mean_true_gap_iae,ci_true_gap_iae_low,ci_true_gap_iae_high,mean_observed_gap_iae,ci_observed_gap_iae_low,ci_observed_gap_iae_high,mean_parity_ratio_iae,ci_parity_ratio_iae_low,ci_parity_ratio_iae_high,true_winner_probability_left,observed_winner_probability_left,inversion_probability,ci_inversion_probability_low,ci_inversion_probability_high
missile_guidance,0.25_vs_0.707,0.25,0.707,0.12,0.0144,4.428840851187814,1.5087644913768254,1.4485811743941364,1.5642123741292522,0.25101091488256394,0.23886043032245552,0.26320136593282484,0.6593319692279809,0.6456470298481081,0.6735604022034034,0.9941176470588236,1.0,0.0,0.0,0.0
missile_guidance,0.35_vs_0.707,0.35,0.707,0.12,0.0144,3.826228841547988,2.2097966992757123,2.161237726138148,2.261709191127714,0.42098563642194753,0.41345427264387724,0.4283967812674884,0.4224609162734531,0.41003545647264295,0.43416368030587504,1.0,1.0,0.0,0.0,0.0
missile_guidance,0.15_vs_0.707,0.15,0.707,0.125,0.015625,4.838970008435965,-0.9411599825407165,-1.0207012157219748,-0.8475141022647384,-0.49862647878803257,-0.5236668899845809,-0.4728017509972266,1.1944959321715065,1.1749337873455867,1.2125312374420132,0.052941176470588235,0.0,0.052941176470588235,0.023529411764705882,0.08823529411764706
missile_guidance,0.25_vs_0.707,0.25,0.707,0.125,0.015625,4.428840851187814,1.226700766479502,1.1614351906988032,1.2914849868587712,0.21406657081485955,0.20017739847928023,0.2247966336328543,0.7230199034696627,0.7078474328672947,0.7391683817152446,1.0,0.9941176470588236,0.0058823529411764705,0.0,0.023529411764705882
missile_guidance,0.35_vs_0.707,0.35,0.707,0.125,0.015625,3.826228841547988,1.9977631974582912,1.950847654183215,2.052130572902653,0.3892277517982025,0.38068607173087643,0.39650809637854084,0.4778767083230573,0.46336810334871337,0.4921979135420552,1.0,1.0,0.0,0.0,0.0
missile_guidance,0.15_vs_0.707,0.15,0.707,0.13,0.016900000000000002,4.838970008435965,-1.1556013839869452,-1.2463311392956238,-1.0724992478616318,-0.5822614020629793,-0.6104307874243605,-0.556986072307929,1.2388114375522767,1.220530294616458,1.256726853054966,0.041176470588235294,0.0,0.041176470588235294,0.01764705882352941,0.07647058823529412
missile_guidance,0.25_vs_0.707,0.25,0.707,0.13,0.016900000000000002,4.428840851187814,1.1169794644023026,1.045527583122422,1.1815931944127338,0.17240752366005174,0.15978889978686966,0.1838638633005403,0.7477941741567145,0.7324866017766397,0.7634376289699185,0.9941176470588236,0.9764705882352941,0.023529411764705882,0.0,0.047058823529411764
missile_guidance,0.35_vs_0.707,0.35,0.707,0.13,0.016900000000000002,3.826228841547988,1.9320533649181604,1.8782087859307965,1.9869381178460197,0.3621413283896276,0.3531356174238029,0.37012150323277154,0.49505023224473316,0.48050402942953774,0.5090416840811979,1.0,1.0,0.0,0.0,0.0
missile_guidance,0.15_vs_0.707,0.15,0.707,0.135,0.018225,4.838970008435965,-1.3585543317142608,-1.4515249196727458,-1.2645288465763265,-0.6467766069024032,-0.6754888890701033,-0.6189257808873505,1.2807527902313591,1.2639553377452313,1.2986851752379003,0.011764705882352941,0.0,0.011764705882352941,0.0,0.029411764705882353
missile_guidance,0.25_vs_0.707,0.25,0.707,0.135,0.018225,4.428840851187814,1.0006449014283123,0.9317514714739981,1.0709157877751734,0.13522229770709485,0.12198517658569108,0.14833217087816225,0.7740616709765175,0.7594878579309283,0.7910134698108672,0.9764705882352941,0.9117647058823529,0.07647058823529412,0.041176470588235294,0.11764705882352941
missile_guidance,0.35_vs_0.707,0.35,0.707,0.135,0.018225,3.826228841547988,1.8679261759112564,1.8096181560057552,1.9226508466948022,0.3356914063441373,0.3269203978919239,0.3443176216275552,0.5118101260363861,0.4963426228018651,0.5265034517930443,1.0,1.0,0.0,0.0,0.0
missile_guidance,0.15_vs_0.707,0.15,0.707,0.14,0.019600000000000003,4.838970008435965,-1.589722965256241,-1.6834089143250082,-1.4928168117389087,-0.7056288680642375,-0.734864642333394,-0.6780200961961016,1.328525070931379,1.3099232339218092,1.346829488897982,0.0,0.0,0.0,0.0,0.0
missile_guidance,0.25_vs_0.707,0.25,0.707,0.14,0.019600000000000003,4.428840851187814,0.8779810359169418,0.7997611759139637,0.9510050218001085,0.10477080007992817,0.09201640415686972,0.11759397475739976,0.8017582782001599,0.7855976120807984,0.8176054296805756,0.9647058823529412,0.8705882352941177,0.10588235294117647,0.058823529411764705,0.15294117647058825
missile_guidance,0.35_vs_0.707,0.35,0.707,0.14,0.019600000000000003,3.826228841547988,1.7723637955283118,1.7167631782430894,1.822232494960102,0.31286293344515514,0.30413168380850103,0.32132007374074106,0.5367857310878296,0.5236601807560516,0.5498318434044934,1.0,1.0,0.0,0.0,0.0
missile_guidance,0.15_vs_0.707,0.15,0.707,0.145,0.021025,4.838970008435965,-1.8974456728366638,-1.9802030471491858,-1.7905047622515409,-0.7971360554958393,-0.8322895363705289,-0.7663231194798011,1.3921176757716565,1.3710061467480756,1.4125838256172656,0.0,0.0,0.0,0.0,0.0
missile_guidance,0.25_vs_0.707,0.25,0.707,0.145,0.021025,4.428840851187814,0.6822712907178434,0.6162258562614158,0.7615731053606931,0.05691482327844024,0.04472295917623017,0.06829368625702835,0.8459481129165302,0.8302661982010549,0.8628353528052591,0.9235294117647059,0.7529411764705882,0.2,0.1411764705882353,0.25882352941176473
missile_guidance,0.35_vs_0.707,0.35,0.707,0.145,0.021025,3.826228841547988,1.6452347791133293,1.5812823964695857,1.7013911853372736,0.28092236808546994,0.27319083503133973,0.2895766788665367,0.5700114009783815,0.5544702540083678,0.5868537708166103,1.0,1.0,0.0,0.0,0.0
missile_guidance,0.15_vs_0.707,0.15,0.707,0.15,0.0225,4.838970008435965,-2.0463666909692084,-2.1406671277632543,-1.9408914013167013,-0.8426974328617788,-0.8802368258081734,-0.8064592631999381,1.4228930304179808,1.3989518375030476,1.443434210885458,0.0,0.0,0.0,0.0,0.0
missile_guidance,0.25_vs_0.707,0.25,0.707,0.15,0.0225,4.428840851187814,0.6290598508688732,0.5533042468420469,0.6948643796229791,0.026367537357312565,0.0139056966648812,0.03933752901572267,0.8579628683879758,0.8424603566136121,0.8742337281420658,0.9117647058823529,0.6235294117647059,0.34705882352941175,0.27338235294117647,0.4176470588235294
missile_guidance,0.35_vs_0.707,0.35,0.707,0.15,0.0225,3.826228841547988,1.6102711734083137,1.5511382879385927,1.6723980160181158,0.258851416392372,0.2500030626737337,0.2681718728114932,0.5791492772406049,0.5650619217810251,0.5923456593305018,1.0,1.0,0.0,0.0,0.0
missile_guidance,0.15_vs_0.707,0.15,0.707,0.16,0.0256,4.838970008435965,-2.5452732433578475,-2.6743921561346924,-2.4153059400564607,-0.9834892935027455,-1.0216537051556118,-0.945745250284181,1.5259948375213266,1.4996493092752712,1.5528984807631447,0.0,0.0,0.0,0.0,0.0
missile_guidance,0.25_vs_0.707,0.25,0.707,0.16,0.0256,4.428840851187814,0.2992273849553647,0.21329017755695515,0.3735880928847377,-0.052028129673345844,-0.06801863704086757,-0.035210785803300115,0.9324366363548349,0.9136673010010183,0.9514158644646454,0.7470588235294118,0.3058823529411765,0.4823529411764706,0.4,0.5529411764705883
missile_guidance,0.35_vs_0.707,0.35,0.707,0.16,0.0256,3.826228841547988,1.415089617471023,1.348074782617221,1.482593573434151,0.20972225402000605,0.200454831976193,0.2199497157086869,0.63016074676325,0.6132293587875144,0.6441286924791637,1.0,1.0,0.0,0.0,0.0
missile_guidance,0.15_vs_0.707,0.15,0.707,0.17,0.028900000000000006,4.838970008435965,-2.990614188778167,-3.113272157229747,-2.8663766420065135,-1.0573403861960595,-1.0918925102711081,-1.0294705786095115,1.618027014749939,1.595963604350728,1.639664670681257,0.0,0.0,0.0,0.0,0.0
missile_guidance,0.25_vs_0.707,0.25,0.707,0.17,0.028900000000000006,4.428840851187814,0.007562797101036717,-0.0827582272558135,0.09513511687910309,-0.08709766406361434,-0.10530489742028638,-0.0705382771550548,0.998292375509721,0.9783082138691438,1.020791971237457,0.5117647058823529,0.23529411764705882,0.3235294117647059,0.25882352941176473,0.38823529411764707
missile_guidance,0.35_vs_0.707,0.35,0.707,0.17,0.028900000000000006,3.826228841547988,1.1480079489121464,1.087955614699524,1.2124781328257455,0.1766910020342423,0.16569111065337927,0.18683776994696874,0.6999635943239365,0.6812503031146196,0.7160160118223551,0.9882352941176471,0.9882352941176471,0.011764705882352941,0.0,0.029411764705882353
missile_guidance,0.15_vs_0.707,0.15,0.707,0.18,0.0324,4.838970008435965,-3.4288699158172156,-3.549598785711155,-3.296129680086665,-1.1791409129036428,-1.2164228132237533,-1.1416384642984367,1.7085949922895847,1.6825531915983154,1.7345320362451986,0.0,0.0,0.0,0.0,0.0
missile_guidance,0.25_vs_0.707,0.25,0.707,0.18,0.0324,4.428840851187814,-0.26792302131418244,-0.3769268144841632,-0.17883072360971106,-0.1358180903715376,-0.15475132956964907,-0.11646698849902946,1.0604950663879298,1.037646481443236,1.085041571346446,0.35294117647058826,0.15294117647058825,0.2411764705882353,0.18235294117647058,0.3058823529411765
missile_guidance,0.35_vs_0.707,0.35,0.707,0.18,0.0324,3.826228841547988,0.9849316571813049,0.9091086284395712,1.0572986880766413,0.141697057980021,0.13088351452749247,0.1529559725150298,0.7425842264095139,0.7233975595246297,0.7647767681020572,0.9823529411764705,0.9882352941176471,0.011764705882352941,0.0,0.03529411764705882
