pair_name,family_slug,left_zeta,right_zeta,noise_std,noise_power,trial_index,clean_advantage_iae,clean_advantage_ise,true_gap_iae,observed_gap_iae,true_gap_ise,pairwise_excess_gap_iae,parity_ratio_iae,left_occupancy_proxy_l2,right_occupancy_proxy_l2,true_winner_left,observed_winner_left,inversion_event
0.25_vs_0.707,pid_generic,0.25,0.707,0.095,0.009025,71,3.9833533398263175,0.1401299219330557,1.2901846646692983,0.27143480589658964,0.05234286449766673,2.693168675157019,0.6761058950583698,0.014320919477331573,0.002743541503180687,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.095,0.009025,71,3.4350077418248155,0.13335265492348244,1.9511065510202248,0.39509304403161316,0.10124388005269677,1.4839011908045905,0.4319935506218923,0.007940458142469017,0.002743541503180687,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.095,0.009025,72,4.34887129083741,0.14237518912110703,-0.3631354460235041,-0.6175759181580975,-0.10665180851784295,4.712006736860914,1.0835010791854407,0.03701280343532356,0.002743541503180687,0,0,0
0.25_vs_0.707,pid_generic,0.25,0.707,0.095,0.009025,72,3.9833533398263175,0.1401299219330557,1.5577450673490776,0.17425114143770415,0.077733007387524,2.42560827247724,0.608936256853127,0.014320919477331573,0.002743541503180687,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.095,0.009025,72,3.4350077418248155,0.13335265492348244,2.134089067086472,0.40087488891209233,0.11323555465159998,1.3009186747383434,0.3787236514486697,0.007940458142469017,0.002743541503180687,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.095,0.009025,73,4.34887129083741,0.14237518912110703,-0.8201248762655355,-0.4728332045150623,-0.1575137873806851,5.168996167102946,1.1885833866809183,0.03701280343532356,0.002743541503180687,0,0,0
0.25_vs_0.707,pid_generic,0.25,0.707,0.095,0.009025,73,3.9833533398263175,0.1401299219330557,0.943957671981488,0.12787727401316396,0.03204876705165488,3.0393956678448295,0.7630243688041376,0.014320919477331573,0.002743541503180687,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.095,0.009025,73,3.4350077418248155,0.13335265492348244,1.753501222101142,0.3129418366492658,0.08367627994268577,1.6815065197236734,0.4895204453980033,0.007940458142469017,0.002743541503180687,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.095,0.009025,74,4.34887129083741,0.14237518912110703,-1.2471530278873644,-0.47849719431092197,-0.1595725888725962,5.5960243187247745,1.2867762562932081,0.03701280343532356,0.002743541503180687,0,0,0
0.25_vs_0.707,pid_generic,0.25,0.707,0.095,0.009025,74,3.9833533398263175,0.1401299219330557,1.101043770306669,0.25295264257109373,0.033957263495987655,2.8823095695196486,0.7235887262879178,0.014320919477331573,0.002743541503180687,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.095,0.009025,74,3.4350077418248155,0.13335265492348244,1.849794012689208,0.48289493396095295,0.08651921562135302,1.5852137291356072,0.4614876728905063,0.007940458142469017,0.002743541503180687,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.095,0.009025,75,4.34887129083741,0.14237518912110703,-0.5221064159374027,-0.355437112089211,-0.10462788453635291,4.870977706774813,1.1200556146688965,0.03701280343532356,0.002743541503180687,0,0,0
0.25_vs_0.707,pid_generic,0.25,0.707,0.095,0.009025,75,3.9833533398263175,0.1401299219330557,1.5217348504217734,0.3335226197289707,0.06721885208669434,2.461618489404544,0.6179764332711383,0.014320919477331573,0.002743541503180687,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.095,0.009025,75,3.4350077418248155,0.13335265492348244,2.2731137367512457,0.4564893226796567,0.10883751322258844,1.1618940050735695,0.33825076750957317,0.007940458142469017,0.002743541503180687,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.095,0.009025,76,4.34887129083741,0.14237518912110703,-0.841002074656144,-0.7247447609645441,-0.14631737360696767,5.189873365493554,1.1933839882610557,0.03701280343532356,0.002743541503180687,0,0,0
0.25_vs_0.707,pid_generic,0.25,0.707,0.095,0.009025,76,3.9833533398263175,0.1401299219330557,1.078948657659411,-0.015227235970039388,0.03733576839479377,2.9044046821669065,0.7291355886328539,0.014320919477331573,0.002743541503180687,1,0,1
0.35_vs_0.707,pid_generic,0.35,0.707,0.095,0.009025,76,3.4350077418248155,0.13335265492348244,1.991154548622276,0.2021294980034689,0.09346067005808162,1.4438531932025394,0.42033477119195833,0.007940458142469017,0.002743541503180687,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.095,0.009025,77,4.34887129083741,0.14237518912110703,-1.2843655855936644,-0.6126906958104392,-0.16506595347286235,5.6332368764310745,1.2953330875300173,0.03701280343532356,0.002743541503180687,0,0,0
0.25_vs_0.707,pid_generic,0.25,0.707,0.095,0.009025,77,3.9833533398263175,0.1401299219330557,1.025219210078908,0.0472098867710109,0.03344936023188043,2.9581341297474095,0.7426240851323499,0.014320919477331573,0.002743541503180687,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.095,0.009025,77,3.4350077418248155,0.13335265492348244,2.077968957219599,0.3767840693924036,0.0889491557145215,1.3570387846052163,0.39506134675676224,0.007940458142469017,0.002743541503180687,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.095,0.009025,78,4.34887129083741,0.14237518912110703,-1.155465742192014,-0.6396052172118232,-0.15491185418408143,5.504337033029424,1.2656932488727484,0.03701280343532356,0.002743541503180687,0,0,0
0.25_vs_0.707,pid_generic,0.25,0.707,0.095,0.009025,78,3.9833533398263175,0.1401299219330557,1.3179219973629879,0.07045886225303377,0.048253643495823534,2.6654313424633296,0.6691425829122023,0.014320919477331573,0.002743541503180687,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.095,0.009025,78,3.4350077418248155,0.13335265492348244,2.169770856039817,0.3207612511768776,0.101589292490815,1.2652368857849983,0.36833596337481705,0.007940458142469017,0.002743541503180687,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.095,0.009025,79,4.34887129083741,0.14237518912110703,-1.5818072287960954,-0.48361824609077786,-0.19876725689748348,5.9306785196335055,1.363728223488423,0.03701280343532356,0.002743541503180687,0,0,0
0.25_vs_0.707,pid_generic,0.25,0.707,0.095,0.009025,79,3.9833533398263175,0.1401299219330557,0.5704692731087899,0.14389957344070403,0.006077527759802331,3.4128840667175275,0.8567866758378849,0.014320919477331573,0.002743541503180687,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.095,0.009025,79,3.4350077418248155,0.13335265492348244,1.568757654363285,0.357906214942048,0.06771768684178059,1.8662500874615302,0.5433030222138895,0.007940458142469017,0.002743541503180687,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.095,0.009025,80,4.34887129083741,0.14237518912110703,-0.8619456591354275,-0.618611461303388,-0.14389419147461519,5.210816949972838,1.1981998549718984,0.03701280343532356,0.002743541503180687,0,0,0
0.25_vs_0.707,pid_generic,0.25,0.707,0.095,0.009025,80,3.9833533398263175,0.1401299219330557,1.5541882645573537,0.25379044468922984,0.06102335553990375,2.4291650752689637,0.6098291735713509,0.014320919477331573,0.002743541503180687,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.095,0.009025,80,3.4350077418248155,0.13335265492348244,2.233916994490739,0.3938641397583389,0.10238381341233235,1.2010907473340764,0.3496617293491188,0.007940458142469017,0.002743541503180687,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.095,0.009025,81,4.34887129083741,0.14237518912110703,0.032682360203033944,-0.42760738605152326,-0.06296007147387359,4.316188930634376,0.9924848637686997,0.03701280343532356,0.002743541503180687,1,0,1
0.25_vs_0.707,pid_generic,0.25,0.707,0.095,0.009025,81,3.9833533398263175,0.1401299219330557,1.543511560608942,0.2345861183680924,0.07472735893776733,2.4398417792173754,0.6125095041967222,0.014320919477331573,0.002743541503180687,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.095,0.009025,81,3.4350077418248155,0.13335265492348244,2.0320467687071013,0.3502173151668604,0.10457459604374353,1.402960973117714,0.4084302215785995,0.007940458142469017,0.002743541503180687,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.095,0.009025,82,4.34887129083741,0.14237518912110703,-0.8158745575390283,-0.5183121288630606,-0.14270993854893288,5.164745848376438,1.1876060483229258,0.03701280343532356,0.002743541503180687,0,0,0
0.25_vs_0.707,pid_generic,0.25,0.707,0.095,0.009025,82,3.9833533398263175,0.1401299219330557,1.3713107023026163,0.22708601900363945,0.06299590796762722,2.612042637523701,0.6557396280686442,0.014320919477331573,0.002743541503180687,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.095,0.009025,82,3.4350077418248155,0.13335265492348244,2.105330746949827,0.4604388960577328,0.10184099186928905,1.3296769948749885,0.3870957781797051,0.007940458142469017,0.002743541503180687,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.095,0.009025,83,4.34887129083741,0.14237518912110703,-0.9449893452434077,-0.6879334777010833,-0.14458550135062395,5.293860636080818,1.2172953122881323,0.03701280343532356,0.002743541503180687,0,0,0
0.25_vs_0.707,pid_generic,0.25,0.707,0.095,0.009025,83,3.9833533398263175,0.1401299219330557,1.3889430591620373,0.22052342014701765,0.05312939707391412,2.59441028066428,0.6513131171982353,0.014320919477331573,0.002743541503180687,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.095,0.009025,83,3.4350077418248155,0.13335265492348244,1.887190949036862,0.3468698070071774,0.08728112486528372,1.5478167927879534,0.45060067083449723,0.007940458142469017,0.002743541503180687,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.095,0.009025,84,4.34887129083741,0.14237518912110703,-0.6401293350191297,-0.6457515220052663,-0.12583189715730583,4.98900062585654,1.1471943619871692,0.03701280343532356,0.002743541503180687,0,0,0
0.25_vs_0.707,pid_generic,0.25,0.707,0.095,0.009025,84,3.9833533398263175,0.1401299219330557,1.1606522611139667,0.19802855123129603,0.04606933440808672,2.8227010787123508,0.7086243267677144,0.014320919477331573,0.002743541503180687,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.095,0.009025,84,3.4350077418248155,0.13335265492348244,1.7885412811255388,0.31450863535695106,0.08681016259140407,1.6464664606992765,0.47931957784310747,0.007940458142469017,0.002743541503180687,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.095,0.009025,85,4.34887129083741,0.14237518912110703,-1.2797408554736895,-0.6302706342810982,-0.20377988800060995,5.6286121463111,1.2942696552482391,0.03701280343532356,0.002743541503180687,0,0,0
0.25_vs_0.707,pid_generic,0.25,0.707,0.095,0.009025,85,3.9833533398263175,0.1401299219330557,0.9442390370897198,0.09185244542181437,0.03085060361138467,3.0391143027365977,0.762953733566882,0.014320919477331573,0.002743541503180687,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.095,0.009025,85,3.4350077418248155,0.13335265492348244,1.6988765478268677,0.320339784707528,0.08503633276536193,1.7361311939979476,0.5054227892585896,0.007940458142469017,0.002743541503180687,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.095,0.009025,86,4.34887129083741,0.14237518912110703,-1.1927729043137445,-0.6173729092284947,-0.18975694363255158,5.541644195151155,1.2742718338955639,0.03701280343532356,0.002743541503180687,0,0,0
0.25_vs_0.707,pid_generic,0.25,0.707,0.095,0.009025,86,3.9833533398263175,0.1401299219330557,0.7940813516539675,0.23302110738048576,0.03007219815966622,3.18927198817235,0.8006500343028592,0.014320919477331573,0.002743541503180687,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.095,0.009025,86,3.4350077418248155,0.13335265492348244,1.6827998732144964,0.4237045080663453,0.0883790936905879,1.7522078686103189,0.5101030333280923,0.007940458142469017,0.002743541503180687,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.095,0.009025,87,4.34887129083741,0.14237518912110703,-1.4039773059724867,-0.645007561510063,-0.20082124127044182,5.752848596809897,1.3228371713208693,0.03701280343532356,0.002743541503180687,0,0,0
0.25_vs_0.707,pid_generic,0.25,0.707,0.095,0.009025,87,3.9833533398263175,0.1401299219330557,1.045286511675842,0.10711640109820131,0.028091867594348313,2.9380668281504754,0.7375862941344242,0.014320919477331573,0.002743541503180687,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.095,0.009025,87,3.4350077418248155,0.13335265492348244,1.8355239705912814,0.37666339881736555,0.0842661344577654,1.599483771233534,0.46564196981513156,0.007940458142469017,0.002743541503180687,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.095,0.009025,88,4.34887129083741,0.14237518912110703,-0.9632646992850793,-0.6508435360655085,-0.15710312763286324,5.312135990122489,1.2214976334927574,0.03701280343532356,0.002743541503180687,0,0,0
0.25_vs_0.707,pid_generic,0.25,0.707,0.095,0.009025,88,3.9833533398263175,0.1401299219330557,1.4300307337505656,0.13992448801396407,0.06103847234052355,2.553322606075752,0.640998271618827,0.014320919477331573,0.002743541503180687,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.095,0.009025,88,3.4350077418248155,0.13335265492348244,1.9978470512630162,0.28811019837635854,0.09882928289718648,1.437160690561799,0.4183864487590124,0.007940458142469017,0.002743541503180687,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.095,0.009025,89,4.34887129083741,0.14237518912110703,-1.1581594594225724,-0.7125119100458743,-0.16377218877008015,5.5070307502599825,1.2663126549324846,0.03701280343532356,0.002743541503180687,0,0,0
0.25_vs_0.707,pid_generic,0.25,0.707,0.095,0.009025,89,3.9833533398263175,0.1401299219330557,0.681816884788593,0.17135625132632804,0.011440978659079393,3.3015364550377244,0.8288334409173147,0.014320919477331573,0.002743541503180687,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.095,0.009025,89,3.4350077418248155,0.13335265492348244,1.6905732708311136,0.37146825450058074,0.08333840032326306,1.7444344709937016,0.5078400405778961,0.007940458142469017,0.002743541503180687,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.095,0.009025,90,4.34887129083741,0.14237518912110703,-1.1985274009372988,-0.6781735469781811,-0.18497093671843173,5.547398691774709,1.2755950500219364,0.03701280343532356,0.002743541503180687,0,0,0
0.25_vs_0.707,pid_generic,0.25,0.707,0.095,0.009025,90,3.9833533398263175,0.1401299219330557,1.1412647440256976,0.16147176470567537,0.04522642213884798,2.84208859580062,0.7134914614239422,0.014320919477331573,0.002743541503180687,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.095,0.009025,90,3.4350077418248155,0.13335265492348244,2.089570677612544,0.4142469251994765,0.09598886512511881,1.3454370642122713,0.3916838520711806,0.007940458142469017,0.002743541503180687,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.095,0.009025,91,4.34887129083741,0.14237518912110703,-0.8669854735709563,-0.5813495362223051,-0.15660327296532334,5.215856764408366,1.1993587337012246,0.03701280343532356,0.002743541503180687,0,0,0
0.25_vs_0.707,pid_generic,0.25,0.707,0.095,0.009025,91,3.9833533398263175,0.1401299219330557,1.2803922661975387,0.23076566816113164,0.04798366743118776,2.702961073628779,0.678564225423857,0.014320919477331573,0.002743541503180687,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.095,0.009025,91,3.4350077418248155,0.13335265492348244,2.035995315695026,0.4348398871504493,0.0920786676823262,1.3990124261297894,0.40728071995161713,0.007940458142469017,0.002743541503180687,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.095,0.009025,92,4.34887129083741,0.14237518912110703,-1.1545875166355772,-0.6881273150716574,-0.17545292368218288,5.503458807472987,1.265491305541317,0.03701280343532356,0.002743541503180687,0,0,0
0.25_vs_0.707,pid_generic,0.25,0.707,0.095,0.009025,92,3.9833533398263175,0.1401299219330557,1.3102772114429735,0.20635506290950545,0.050236092975827804,2.673076128383344,0.6710617663910016,0.014320919477331573,0.002743541503180687,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.095,0.009025,92,3.4350077418248155,0.13335265492348244,1.6867746956641625,0.33997663452602467,0.07831839761823756,1.7482330461606528,0.5089458823845097,0.007940458142469017,0.002743541503180687,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.095,0.009025,93,4.34887129083741,0.14237518912110703,-0.5779904545823786,-0.7488978772176793,-0.15917691564281528,4.926861745419789,1.1329058543995405,0.03701280343532356,0.002743541503180687,0,0,0
0.25_vs_0.707,pid_generic,0.25,0.707,0.095,0.009025,93,3.9833533398263175,0.1401299219330557,1.9957593273204126,0.156383400338175,0.09785221420181961,1.9875940125059048,0.4989750702338066,0.014320919477331573,0.002743541503180687,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.095,0.009025,93,3.4350077418248155,0.13335265492348244,2.2807773260378856,0.32491427878081325,0.12096305228646848,1.1542304157869296,0.3360197421778606,0.007940458142469017,0.002743541503180687,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.095,0.009025,94,4.34887129083741,0.14237518912110703,-1.403415232376969,-0.5704148036247609,-0.19928866526271102,5.752286523214379,1.3227079254642025,0.03701280343532356,0.002743541503180687,0,0,0
0.25_vs_0.707,pid_generic,0.25,0.707,0.095,0.009025,94,3.9833533398263175,0.1401299219330557,1.2557310960494332,0.2773254165485515,0.04186382472106373,2.7276222437768842,0.6847552830690672,0.014320919477331573,0.002743541503180687,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.095,0.009025,94,3.4350077418248155,0.13335265492348244,2.20530456928822,0.4509243000957426,0.09646802587057858,1.2297031725365952,0.35799138312373263,0.007940458142469017,0.002743541503180687,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.095,0.009025,95,4.34887129083741,0.14237518912110703,-1.1698148930954977,-0.5322137232529016,-0.15525794849520066,5.518686183932908,1.268992760388234,0.03701280343532356,0.002743541503180687,0,0,0
0.25_vs_0.707,pid_generic,0.25,0.707,0.095,0.009025,95,3.9833533398263175,0.1401299219330557,0.8340211181164694,0.23576589307728213,0.022358360133892058,3.149332221709848,0.7906233650482951,0.014320919477331573,0.002743541503180687,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.095,0.009025,95,3.4350077418248155,0.13335265492348244,1.581553937164497,0.43313294947625813,0.07491243844721443,1.8534538046603182,0.539577766330066,0.007940458142469017,0.002743541503180687,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.095,0.009025,96,4.34887129083741,0.14237518912110703,-1.4446850818143222,-0.8868131817534337,-0.22844159431890582,5.793556372651732,1.3321977095201951,0.03701280343532356,0.002743541503180687,0,0,0
0.25_vs_0.707,pid_generic,0.25,0.707,0.095,0.009025,96,3.9833533398263175,0.1401299219330557,1.3920856018627914,0.04399546902652318,0.06125063976589537,2.591267737963526,0.6505241983068745,0.014320919477331573,0.002743541503180687,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.095,0.009025,96,3.4350077418248155,0.13335265492348244,2.14654364520725,0.27330374854456707,0.10566738451154191,1.2884640966175651,0.3750978726857485,0.007940458142469017,0.002743541503180687,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.095,0.009025,97,4.34887129083741,0.14237518912110703,-1.1761770198475778,-0.3890532839531726,-0.1591627069537357,5.525048310684988,1.2704556978555912,0.03701280343532356,0.002743541503180687,0,0,0
0.25_vs_0.707,pid_generic,0.25,0.707,0.095,0.009025,97,3.9833533398263175,0.1401299219330557,0.6333450126983395,0.16381203457003224,0.02174261808582348,3.350008327127978,0.8410020506174943,0.014320919477331573,0.002743541503180687,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.095,0.009025,97,3.4350077418248155,0.13335265492348244,1.3856177108760543,0.4433305660394282,0.07223205472320342,2.0493900309487607,0.5966187516829413,0.007940458142469017,0.002743541503180687,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.095,0.009025,98,4.34887129083741,0.14237518912110703,-0.20749166258024943,-0.6485809494685739,-0.10611556148692444,4.5563629534176595,1.0477116126700303,0.03701280343532356,0.002743541503180687,0,0,0
0.25_vs_0.707,pid_generic,0.25,0.707,0.095,0.009025,98,3.9833533398263175,0.1401299219330557,2.0424700614129607,0.16252271527683781,0.09264827953014634,1.9408832784133567,0.48724858500701906,0.014320919477331573,0.002743541503180687,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.095,0.009025,98,3.4350077418248155,0.13335265492348244,2.6032618882613168,0.3926089537890931,0.12496236398099081,0.8317458535634985,0.2421379851451634,0.007940458142469017,0.002743541503180687,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.095,0.009025,99,4.34887129083741,0.14237518912110703,-1.4089548687430717,-0.7689852240926065,-0.22275531025618478,5.757826159580482,1.3239817356084056,0.03701280343532356,0.002743541503180687,0,0,0
0.25_vs_0.707,pid_generic,0.25,0.707,0.095,0.009025,99,3.9833533398263175,0.1401299219330557,1.1079951095473346,0.21552775167792326,0.037738287506471846,2.875358230278983,0.7218436289672345,0.014320919477331573,0.002743541503180687,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.095,0.009025,99,3.4350077418248155,0.13335265492348244,1.8719773452004524,0.4003891454027162,0.08901669187273686,1.5630303966243628,0.45502965760246517,0.007940458142469017,0.002743541503180687,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.095,0.009025,100,4.34887129083741,0.14237518912110703,-1.0036757358122763,-0.8050301318800326,-0.15733612058662255,5.352547026649686,1.2307899380528713,0.03701280343532356,0.002743541503180687,0,0,0
0.25_vs_0.707,pid_generic,0.25,0.707,0.095,0.009025,100,3.9833533398263175,0.1401299219330557,0.8521456999682915,0.1352833919226626,0.020478910246125664,3.131207639858026,0.7860732836707258,0.014320919477331573,0.002743541503180687,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.095,0.009025,100,3.4350077418248155,0.13335265492348244,1.6978001750014822,0.2750567496747074,0.07447869241421068,1.737207566823333,0.5057361430866697,0.007940458142469017,0.002743541503180687,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.095,0.009025,101,4.34887129083741,0.14237518912110703,-1.4892562369700517,-0.7602591194535595,-0.220709957427145,5.838127527807462,1.342446611401848,0.03701280343532356,0.002743541503180687,0,0,0
0.25_vs_0.707,pid_generic,0.25,0.707,0.095,0.009025,101,3.9833533398263175,0.1401299219330557,0.7217757559637858,0.25699460282256936,0.017993229589320925,3.2615775838625316,0.8188019755246576,0.014320919477331573,0.002743541503180687,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.095,0.009025,101,3.4350077418248155,0.13335265492348244,1.7223124868180157,0.42953638007217165,0.08529990238608737,1.7126952550067995,0.4986001149729422,0.007940458142469017,0.002743541503180687,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.095,0.009025,102,4.34887129083741,0.14237518912110703,-0.8274992532991261,-0.5129562279212259,-0.14081553685097403,5.176370544136536,1.1902790857578551,0.03701280343532356,0.002743541503180687,0,0,0
0.25_vs_0.707,pid_generic,0.25,0.707,0.095,0.009025,102,3.9833533398263175,0.1401299219330557,0.8440802617435077,0.0491237737607797,0.0159287151470362,3.1392730780828098,0.7880980697081943,0.014320919477331573,0.002743541503180687,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.095,0.009025,102,3.4350077418248155,0.13335265492348244,1.8412087796718364,0.3544220879218436,0.08772573393176747,1.593798962152979,0.4639870072916599,0.007940458142469017,0.002743541503180687,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.095,0.009025,103,4.34887129083741,0.14237518912110703,-0.8971602644690817,-0.7719473311977474,-0.1365959760471545,5.246031555306492,1.2062972676058037,0.03701280343532356,0.002743541503180687,0,0,0
0.25_vs_0.707,pid_generic,0.25,0.707,0.095,0.009025,103,3.9833533398263175,0.1401299219330557,1.4442636242945213,0.17146900674340237,0.0620255872917497,2.539089715531796,0.6374251789680565,0.014320919477331573,0.002743541503180687,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.095,0.009025,103,3.4350077418248155,0.13335265492348244,2.0138106935116937,0.3499603912591649,0.09659301945501124,1.4211970483131215,0.41373911068920155,0.007940458142469017,0.002743541503180687,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.095,0.009025,104,4.34887129083741,0.14237518912110703,-1.0505100929471167,-0.5647122614588156,-0.1749615373509533,5.399381383784527,1.2415592512844482,0.03701280343532356,0.002743541503180687,0,0,0
0.25_vs_0.707,pid_generic,0.25,0.707,0.095,0.009025,104,3.9833533398263175,0.1401299219330557,1.104442615581526,0.24771784294116372,0.038379643942636266,2.8789107242447916,0.7227354639772725,0.014320919477331573,0.002743541503180687,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.095,0.009025,104,3.4350077418248155,0.13335265492348244,1.9956634654005447,0.41674119830114265,0.09310295405053322,1.4393442764242705,0.4190221346225067,0.007940458142469017,0.002743541503180687,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.095,0.009025,105,4.34887129083741,0.14237518912110703,-1.0684568790004532,-0.8853576029699557,-0.19803530577302864,5.417328169837863,1.2456860200143365,0.03701280343532356,0.002743541503180687,0,0,0
0.25_vs_0.707,pid_generic,0.25,0.707,0.095,0.009025,105,3.9833533398263175,0.1401299219330557,1.4301361174212834,0.11166640447957654,0.051761750107331195,2.553217222405034,0.6409718156000591,0.014320919477331573,0.002743541503180687,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.095,0.009025,105,3.4350077418248155,0.13335265492348244,2.099806238844529,0.30408904957826977,0.10205791600160175,1.3352015029802862,0.3887040738577704,0.007940458142469017,0.002743541503180687,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.095,0.009025,106,4.34887129083741,0.14237518912110703,-0.6571904352755125,-0.4529682852833723,-0.13226406063431068,5.0060617261129225,1.1511174719426946,0.03701280343532356,0.002743541503180687,0,0,0
0.25_vs_0.707,pid_generic,0.25,0.707,0.095,0.009025,106,3.9833533398263175,0.1401299219330557,1.1988236985828227,0.12166826935290231,0.02927024725903915,2.784529641243495,0.6990415872484227,0.014320919477331573,0.002743541503180687,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.095,0.009025,106,3.4350077418248155,0.13335265492348244,1.7990088112764964,0.34752006991833895,0.07942441317299591,1.635998930548319,0.4762722688011206,0.007940458142469017,0.002743541503180687,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.095,0.009025,107,4.34887129083741,0.14237518912110703,-1.5426840545463243,-0.7004467210917618,-0.19876934204196017,5.891555345383734,1.3547320560616702,0.03701280343532356,0.002743541503180687,0,0,0
0.25_vs_0.707,pid_generic,0.25,0.707,0.095,0.009025,107,3.9833533398263175,0.1401299219330557,0.950789232716208,0.22335468034068917,0.022504948953366452,3.0325641071101095,0.7613093412502381,0.014320919477331573,0.002743541503180687,1,1,0
0.35_vs_0.707,pid_generic,0.35,0.707,0.095,0.009025,107,3.4350077418248155,0.13335265492348244,1.4852071840682397,0.3744570203893147,0.06235935168505283,1.9498005577565756,0.5676262484115283,0.007940458142469017,0.002743541503180687,1,1,0
0.15_vs_0.707,pid_generic,0.15,0.707,0.095,0.009025,108,4.34887129083741,0.14237518912110703,-1.1444353676559489,-0.7654304585271561,-0.17939669602180586,5.493306658493359,1.26315687246646,0.03701280343532356,0.002743541503180687,0,0,0
0.25_vs_0.707,pid_generic,0.25,0.707,0.095,0.009025,108,3.9833533398263175,0.1401299219330557,1.4976755606676617,0.17599587651969983,0.06200795063573905,2.4856777791586557,0.62401639199475,0.014320919477331573,0.002743541503180687,1,1,0
