pair_name,family_slug,left_zeta,right_zeta,noise_std,noise_power,trial_index,clean_advantage_iae,clean_advantage_ise,true_gap_iae,observed_gap_iae,true_gap_ise,pairwise_excess_gap_iae,parity_ratio_iae,left_occupancy_proxy_l2,right_occupancy_proxy_l2,true_winner_left,observed_winner_left,inversion_event
0.15_vs_0.707,missile_guidance,0.15,0.707,0.13,0.016900000000000002,43,4.838970008435965,0.18978512183501556,-0.19982162418327132,-0.32643667565505297,-0.11105199883261391,5.038791632619236,1.041294247295378,0.05952987117265559,0.005289933325424481,0,0,0
0.25_vs_0.707,missile_guidance,0.25,0.707,0.13,0.016900000000000002,43,4.428840851187814,0.18644033118928185,1.6248509714772403,0.17771315140858235,0.07419695471458015,2.8039898797105733,0.6331204877137421,0.023321514967021582,0.005289933325424481,1,1,0
0.35_vs_0.707,missile_guidance,0.35,0.707,0.13,0.016900000000000002,43,3.826228841547988,0.1769948507873902,2.4417375787131226,0.31347723415811757,0.14548888387741865,1.3844912628348658,0.36184225255976543,0.013273226714976301,0.005289933325424481,1,1,0
0.15_vs_0.707,missile_guidance,0.15,0.707,0.13,0.016900000000000002,44,4.838970008435965,0.18978512183501556,-1.1128499628672373,-0.6773952782822814,-0.21411628195367033,5.951819971303202,1.229976619182835,0.05952987117265559,0.005289933325424481,0,0,0
0.25_vs_0.707,missile_guidance,0.25,0.707,0.13,0.016900000000000002,44,4.428840851187814,0.18644033118928185,1.6250691787442326,0.22449527181681184,0.08413369584138908,2.803771672443581,0.6330712181024998,0.023321514967021582,0.005289933325424481,1,1,0
0.35_vs_0.707,missile_guidance,0.35,0.707,0.13,0.016900000000000002,44,3.826228841547988,0.1769948507873902,2.275296975860906,0.3742427006104396,0.13143657844278703,1.5509318656870825,0.40534216062717715,0.013273226714976301,0.005289933325424481,1,1,0
0.15_vs_0.707,missile_guidance,0.15,0.707,0.13,0.016900000000000002,45,4.838970008435965,0.18978512183501556,-1.6033563228399679,-0.7926569405561885,-0.27689193406213325,6.4423263312759325,1.3313424799171671,0.05952987117265559,0.005289933325424481,0,0,0
0.25_vs_0.707,missile_guidance,0.25,0.707,0.13,0.016900000000000002,45,4.428840851187814,0.18644033118928185,0.9150930479447963,0.12927105329561073,0.03407200182824488,3.5137478032430174,0.793378656246054,0.023321514967021582,0.005289933325424481,1,1,0
0.35_vs_0.707,missile_guidance,0.35,0.707,0.13,0.016900000000000002,45,3.826228841547988,0.1769948507873902,1.567371558711982,0.26383594648915576,0.08703600654062174,2.258857282836006,0.5903612607556776,0.013273226714976301,0.005289933325424481,1,1,0
0.15_vs_0.707,missile_guidance,0.15,0.707,0.13,0.016900000000000002,46,4.838970008435965,0.18978512183501556,-1.1595961118165077,-0.4845734691734336,-0.2092907700801917,5.998566120252472,1.239636970221956,0.05952987117265559,0.005289933325424481,0,0,0
