pair_name,left_zeta,right_zeta,noise_std,noise_power,trial_index,clean_advantage_iae,clean_advantage_ise,true_gap_iae,observed_gap_iae,true_gap_ise,observed_gap_ise,pairwise_excess_gap_iae,parity_ratio_iae,left_occupancy_proxy_l2,right_occupancy_proxy_l2,occupancy_ratio,occupancy_difference,observed_minus_true_gap,true_winner_left,observed_winner_left,inversion_event
0.25_vs_0.707,0.25,0.707,0.115,0.013225,30,6.356317498756672,0.3553790845592888,3.2389742394040777,0.635727628724629,0.2439514606577619,0.20131176561304587,3.1173432593525945,0.49043227622949337,0.02076775152098751,0.0033884320652299944,6.1290151672490065,0.017379319455757516,-2.6032466106794487,1,1,0
0.35_vs_0.707,0.35,0.707,0.115,0.013225,30,5.474601947547315,0.3385505062312761,3.7452922646087368,0.9280699332863662,0.29517460350572566,0.27257788222261725,1.7293096829385783,0.3158786153782978,0.011350474239937658,0.0033884320652299944,3.349771818183768,0.007962042174707664,-2.8172223313223705,1,1,0
0.15_vs_0.707,0.15,0.707,0.115,0.013225,31,6.940875909927002,0.3607375036291911,0.2289438308637557,-0.017919693741424325,-0.1053449891216039,-0.02661221267341851,6.711932079063247,0.9670151384587765,0.05401833668038608,0.0033884320652299944,15.941986039705215,0.05062990461515609,-0.24686352460518002,1,0,1
0.25_vs_0.707,0.25,0.707,0.115,0.013225,31,6.356317498756672,0.3553790845592888,2.892545407721501,0.7751703549333708,0.18726319113842105,0.2154833473283837,3.463772091035171,0.5449337752106785,0.02076775152098751,0.0033884320652299944,6.1290151672490065,0.017379319455757516,-2.1173750527881303,1,1,0
0.35_vs_0.707,0.35,0.707,0.115,0.013225,31,5.474601947547315,0.3385505062312761,3.7533091590838215,1.0369866006309696,0.2482668779856868,0.288040892987226,1.7212927884634937,0.3144142359490908,0.011350474239937658,0.0033884320652299944,3.349771818183768,0.007962042174707664,-2.716322558452852,1,1,0
0.15_vs_0.707,0.15,0.707,0.115,0.013225,32,6.940875909927002,0.3607375036291911,0.8404507489345541,0.05579452471119062,-0.043234396401051756,-0.04379785779275158,6.100425160992448,0.8789128692341954,0.05401833668038608,0.0033884320652299944,15.941986039705215,0.05062990461515609,-0.7846562242233635,1,1,0
0.25_vs_0.707,0.25,0.707,0.115,0.013225,32,6.356317498756672,0.3553790845592888,3.0734688210584835,0.730304169492566,0.221019973946543,0.2019065506019233,3.2828486776981887,0.5164702169676594,0.02076775152098751,0.0033884320652299944,6.1290151672490065,0.017379319455757516,-2.3431646515659175,1,1,0
0.35_vs_0.707,0.35,0.707,0.115,0.013225,32,5.474601947547315,0.3385505062312761,3.8315915103614198,0.9611079800663802,0.2828291317765371,0.27166785442502217,1.6430104371858953,0.3001150499940882,0.011350474239937658,0.0033884320652299944,3.349771818183768,0.007962042174707664,-2.8704835302950396,1,1,0
0.15_vs_0.707,0.15,0.707,0.115,0.013225,33,6.940875909927002,0.3607375036291911,1.2326533008756408,0.149811343408647,-0.00359920076548359,0.052153603362032896,5.7082226090513615,0.822406664969666,0.05401833668038608,0.0033884320652299944,15.941986039705215,0.05062990461515609,-1.0828419574669939,1,1,0
0.25_vs_0.707,0.25,0.707,0.115,0.013225,33,6.356317498756672,0.3553790845592888,2.596329279222518,0.6153413326874304,0.15532941490610955,0.21264134501314969,3.7599882195341543,0.5915356210997369,0.02076775152098751,0.0033884320652299944,6.1290151672490065,0.017379319455757516,-1.9809879465350875,1,1,0
0.35_vs_0.707,0.35,0.707,0.115,0.013225,33,5.474601947547315,0.3385505062312761,3.610887665754632,0.7863630818544998,0.2352006274256609,0.24510985308748712,1.8637142817926833,0.3404291854730459,0.011350474239937658,0.0033884320652299944,3.349771818183768,0.007962042174707664,-2.824524583900132,1,1,0
0.15_vs_0.707,0.15,0.707,0.115,0.013225,34,6.940875909927002,0.3607375036291911,1.2704733905936552,-0.34498809663833896,-0.021453898710367292,-0.09882417317036563,5.670402519333347,0.8169577720332682,0.05401833668038608,0.0033884320652299944,15.941986039705215,0.05062990461515609,-1.6154614872319941,1,0,1
0.25_vs_0.707,0.25,0.707,0.115,0.013225,34,6.356317498756672,0.3553790845592888,3.645181992027479,0.7494491921336639,0.2730359666972566,0.2109484570932576,2.7111355067291933,0.4265261304614669,0.02076775152098751,0.0033884320652299944,6.1290151672490065,0.017379319455757516,-2.895732799893815,1,1,0
0.35_vs_0.707,0.35,0.707,0.115,0.013225,34,5.474601947547315,0.3385505062312761,4.357648058327783,0.8999992493277986,0.325038833007329,0.2655067551879293,1.1169538892195323,0.20402467611730943,0.011350474239937658,0.0033884320652299944,3.349771818183768,0.007962042174707664,-3.457648808999984,1,1,0
0.15_vs_0.707,0.15,0.707,0.115,0.013225,35,6.940875909927002,0.3607375036291911,0.7004894873248482,-0.0809174955100147,-0.074428548889721,-0.08994081719993163,6.240386422602154,0.8990776529626482,0.05401833668038608,0.0033884320652299944,15.941986039705215,0.05062990461515609,-0.7814069828348629,1,0,1
0.25_vs_0.707,0.25,0.707,0.115,0.013225,35,6.356317498756672,0.3553790845592888,3.053884377405234,0.6771364629330634,0.20072356832554972,0.200644361788048,3.302433121351438,0.5195513159934837,0.02076775152098751,0.0033884320652299944,6.1290151672490065,0.017379319455757516,-2.376747914472171,1,1,0
0.35_vs_0.707,0.35,0.707,0.115,0.013225,35,5.474601947547315,0.3385505062312761,3.751152029334185,0.9118183703894154,0.2642225680567352,0.263134983237193,1.72344991821313,0.31480826089744396,0.011350474239937658,0.0033884320652299944,3.349771818183768,0.007962042174707664,-2.8393336589447697,1,1,0
0.15_vs_0.707,0.15,0.707,0.115,0.013225,36,6.940875909927002,0.3607375036291911,-0.3068827576491371,-0.3517601097633296,-0.15219127545868016,-0.09289408624402906,7.247758667576139,1.0442138372204905,0.05401833668038608,0.0033884320652299944,15.941986039705215,0.05062990461515609,-0.044877352114192526,0,0,0
0.25_vs_0.707,0.25,0.707,0.115,0.013225,36,6.356317498756672,0.3553790845592888,2.7485117384127085,0.6868463826786684,0.1866938676212622,0.22552733057750807,3.6078057603439637,0.5675936988751221,0.02076775152098751,0.0033884320652299944,6.1290151672490065,0.017379319455757516,-2.06166535573404,1,1,0
0.35_vs_0.707,0.35,0.707,0.115,0.013225,36,5.474601947547315,0.3385505062312761,3.320116698061109,0.9251767038307825,0.24046909616715578,0.28551937705571895,2.154485249486206,0.3935418995076784,0.011350474239937658,0.0033884320652299944,3.349771818183768,0.007962042174707664,-2.3949399942303264,1,1,0
0.15_vs_0.707,0.15,0.707,0.115,0.013225,37,6.940875909927002,0.3607375036291911,1.3350063471344589,0.3469226812976114,0.03805097927020096,0.07670905341863277,5.6058695627925434,0.8076602485825886,0.05401833668038608,0.0033884320652299944,15.941986039705215,0.05062990461515609,-0.9880836658368475,1,1,0
0.25_vs_0.707,0.25,0.707,0.115,0.013225,37,6.356317498756672,0.3553790845592888,2.8977593225031937,0.8386348801429442,0.2018647286738557,0.2240111802712943,3.4585581762534785,0.5441135023431397,0.02076775152098751,0.0033884320652299944,6.1290151672490065,0.017379319455757516,-2.0591244423602495,1,1,0
0.35_vs_0.707,0.35,0.707,0.115,0.013225,37,5.474601947547315,0.3385505062312761,3.583780615189134,0.9671765430446548,0.2648331545793683,0.25843989200305195,1.8908213323581813,0.3453806049233024,0.011350474239937658,0.0033884320652299944,3.349771818183768,0.007962042174707664,-2.616604072144479,1,1,0
0.15_vs_0.707,0.15,0.707,0.115,0.013225,38,6.940875909927002,0.3607375036291911,0.28171279570817376,-0.1625034546305404,-0.13905812736056133,-0.09168401652823066,6.659163114218829,0.9594125007615737,0.05401833668038608,0.0033884320652299944,15.941986039705215,0.05062990461515609,-0.44421625033871415,1,0,1
0.25_vs_0.707,0.25,0.707,0.115,0.013225,38,6.356317498756672,0.3553790845592888,3.0933301476188797,0.5031401124552772,0.18092599590324596,0.1629263793707616,3.2629873511377925,0.5133455576717257,0.02076775152098751,0.0033884320652299944,6.1290151672490065,0.017379319455757516,-2.5901900351636025,1,1,0
0.35_vs_0.707,0.35,0.707,0.115,0.013225,38,5.474601947547315,0.3385505062312761,4.123771784137244,0.8210741699681989,0.26954853219985886,0.2545235800351935,1.3508301634100714,0.24674490974001478,0.011350474239937658,0.0033884320652299944,3.349771818183768,0.007962042174707664,-3.3026976141690447,1,1,0
0.15_vs_0.707,0.15,0.707,0.115,0.013225,39,6.940875909927002,0.3607375036291911,0.35371033503430294,-0.5785470326258899,-0.13589306776592858,-0.1719761801893105,6.587165574892699,0.9490395247481059,0.05401833668038608,0.0033884320652299944,15.941986039705215,0.05062990461515609,-0.9322573676601928,1,0,1
0.25_vs_0.707,0.25,0.707,0.115,0.013225,39,6.356317498756672,0.3553790845592888,3.420602954433337,0.5505811516248951,0.23733397968631276,0.19054055447305274,2.9357145443233352,0.46185775724664097,0.02076775152098751,0.0033884320652299944,6.1290151672490065,0.017379319455757516,-2.870021802808442,1,1,0
0.35_vs_0.707,0.35,0.707,0.115,0.013225,39,5.474601947547315,0.3385505062312761,4.2120529910745335,0.8112768656455653,0.29621126393178604,0.27841908904391044,1.2625489564727816,0.2306193159921733,0.011350474239937658,0.0033884320652299944,3.349771818183768,0.007962042174707664,-3.400776125428968,1,1,0
0.15_vs_0.707,0.15,0.707,0.115,0.013225,40,6.940875909927002,0.3607375036291911,0.9250638453737929,-0.1875391183363515,-0.04749591681512211,-0.013757227215973167,6.015812064553209,0.8667223190014469,0.05401833668038608,0.0033884320652299944,15.941986039705215,0.05062990461515609,-1.1126029637101444,1,0,1
0.25_vs_0.707,0.25,0.707,0.115,0.013225,40,6.356317498756672,0.3553790845592888,3.2864412509284984,0.7222337042721882,0.22108447834965667,0.22957701052674606,3.069876247828174,0.4829645857729192,0.02076775152098751,0.0033884320652299944,6.1290151672490065,0.017379319455757516,-2.56420754665631,1,1,0
0.35_vs_0.707,0.35,0.707,0.115,0.013225,40,5.474601947547315,0.3385505062312761,4.0333629367114,0.8329657898760399,0.2791745377680104,0.2770168403606714,1.4412390108359148,0.26325914187817917,0.011350474239937658,0.0033884320652299944,3.349771818183768,0.007962042174707664,-3.2003971468353605,1,1,0
0.15_vs_0.707,0.15,0.707,0.115,0.013225,41,6.940875909927002,0.3607375036291911,0.5674836440410767,0.013850568700931376,-0.07809041040336795,-0.0036493001654012147,6.373392265885926,0.9182403415065455,0.05401833668038608,0.0033884320652299944,15.941986039705215,0.05062990461515609,-0.5536330753401453,1,1,0
0.25_vs_0.707,0.25,0.707,0.115,0.013225,41,6.356317498756672,0.3553790845592888,2.793957118829244,0.771382546358037,0.19379771091743658,0.2436785131450354,3.562360379927428,0.5604440590993518,0.02076775152098751,0.0033884320652299944,6.1290151672490065,0.017379319455757516,-2.022574572471207,1,1,0
0.35_vs_0.707,0.35,0.707,0.115,0.013225,41,5.474601947547315,0.3385505062312761,3.3731489996627557,0.8946996552601867,0.2385775202549193,0.2793914726519544,2.1014529478845594,0.38385493009697896,0.011350474239937658,0.0033884320652299944,3.349771818183768,0.007962042174707664,-2.478449344402569,1,1,0
0.15_vs_0.707,0.15,0.707,0.115,0.013225,42,6.940875909927002,0.3607375036291911,0.6592684331221426,-0.02388969167557775,-0.03322927268484077,-0.017897299430522207,6.28160747680486,0.905016536575846,0.05401833668038608,0.0033884320652299944,15.941986039705215,0.05062990461515609,-0.6831581247977203,1,0,1
0.25_vs_0.707,0.25,0.707,0.115,0.013225,42,6.356317498756672,0.3553790845592888,2.8274162779103476,0.737682455099101,0.19060870136914515,0.21503243424925644,3.5289012208463246,0.5551801371685092,0.02076775152098751,0.0033884320652299944,6.1290151672490065,0.017379319455757516,-2.0897338228112465,1,1,0
0.35_vs_0.707,0.35,0.707,0.115,0.013225,42,5.474601947547315,0.3385505062312761,3.603005690248477,0.9692519719601336,0.2585749363320341,0.2714721396186004,1.871596257298838,0.3418689203764549,0.011350474239937658,0.0033884320652299944,3.349771818183768,0.007962042174707664,-2.6337537182883435,1,1,0
0.15_vs_0.707,0.15,0.707,0.115,0.013225,43,6.940875909927002,0.3607375036291911,0.5759082051657556,-0.017333523532959916,-0.08469919134779219,-0.07226031708732661,6.364967704761247,0.9170265809907251,0.05401833668038608,0.0033884320652299944,15.941986039705215,0.05062990461515609,-0.5932417286987155,1,0,1
0.25_vs_0.707,0.25,0.707,0.115,0.013225,43,6.356317498756672,0.3553790845592888,2.798814756498234,0.7283645295136321,0.17331670705315066,0.1939312283491268,3.557502742258438,0.5596798370997521,0.02076775152098751,0.0033884320652299944,6.1290151672490065,0.017379319455757516,-2.070450226984602,1,1,0
0.35_vs_0.707,0.35,0.707,0.115,0.013225,43,5.474601947547315,0.3385505062312761,3.713929089666277,0.9694735639531817,0.2593439808525228,0.2536915907103112,1.7606728578810382,0.3216074656660362,0.011350474239937658,0.0033884320652299944,3.349771818183768,0.007962042174707664,-2.744455525713095,1,1,0
0.15_vs_0.707,0.15,0.707,0.115,0.013225,44,6.940875909927002,0.3607375036291911,0.31769321675185047,-0.16880096240171483,-0.1041854224381985,-0.11584695781283116,6.623182693175152,0.954228656314475,0.05401833668038608,0.0033884320652299944,15.941986039705215,0.05062990461515609,-0.4864941791535653,1,0,1
0.25_vs_0.707,0.25,0.707,0.115,0.013225,44,6.356317498756672,0.3553790845592888,3.180809891541518,0.8657469096783448,0.20682397610750752,0.2238315180248156,3.1755076072151542,0.49958291225010387,0.02076775152098751,0.0033884320652299944,6.1290151672490065,0.017379319455757516,-2.315062981863173,1,1,0
0.35_vs_0.707,0.35,0.707,0.115,0.013225,44,5.474601947547315,0.3385505062312761,3.7847437809862563,1.0238300938425642,0.2665983437194223,0.2765188032409158,1.6898581665610588,0.30867233503946984,0.011350474239937658,0.0033884320652299944,3.349771818183768,0.007962042174707664,-2.760913687143692,1,1,0
0.15_vs_0.707,0.15,0.707,0.115,0.013225,45,6.940875909927002,0.3607375036291911,0.17136181001013995,-0.39641267167733396,-0.13277948170365605,-0.10655424606672215,6.769514099916862,0.9753112125567532,0.05401833668038608,0.0033884320652299944,15.941986039705215,0.05062990461515609,-0.5677744816874739,1,0,1
0.25_vs_0.707,0.25,0.707,0.115,0.013225,45,6.356317498756672,0.3553790845592888,3.110018904711416,0.6958414919819909,0.1954396679759571,0.17188476730206403,3.246298594045256,0.5107200190488044,0.02076775152098751,0.0033884320652299944,6.1290151672490065,0.017379319455757516,-2.4141774127294253,1,1,0
0.35_vs_0.707,0.35,0.707,0.115,0.013225,45,5.474601947547315,0.3385505062312761,4.0905118736027815,0.9491192144695368,0.2790725911658536,0.26423919700772336,1.3840900739445336,0.2528202209412909,0.011350474239937658,0.0033884320652299944,3.349771818183768,0.007962042174707664,-3.1413926591332446,1,1,0
0.15_vs_0.707,0.15,0.707,0.115,0.013225,46,6.940875909927002,0.3607375036291911,-0.6140523889012872,-0.5332155743247817,-0.25093877727029923,-0.17041092178528983,7.5549282988282895,1.0884690054785529,0.05401833668038608,0.0033884320652299944,15.941986039705215,0.05062990461515609,0.08083681457650549,0,0,0
0.25_vs_0.707,0.25,0.707,0.115,0.013225,46,6.356317498756672,0.3553790845592888,2.8179437820232884,0.5915190890590729,0.17869509729660407,0.18138863917823533,3.5383737167333837,0.5566703861828027,0.02076775152098751,0.0033884320652299944,6.1290151672490065,0.017379319455757516,-2.2264246929642155,1,1,0
0.35_vs_0.707,0.35,0.707,0.115,0.013225,46,5.474601947547315,0.3385505062312761,3.7386777136488796,0.8416023401557595,0.2547098761542244,0.2636336641827377,1.7359242338984355,0.31708684038227647,0.011350474239937658,0.0033884320652299944,3.349771818183768,0.007962042174707664,-2.89707537349312,1,1,0
0.15_vs_0.707,0.15,0.707,0.115,0.013225,47,6.940875909927002,0.3607375036291911,0.21744919529054219,-0.20490810456076858,-0.1220264371684886,-0.06194765792982393,6.72342671463646,0.9686712169886885,0.05401833668038608,0.0033884320652299944,15.941986039705215,0.05062990461515609,-0.42235729985131076,1,0,1
0.25_vs_0.707,0.25,0.707,0.115,0.013225,47,6.356317498756672,0.3553790845592888,2.426174274303216,0.6177060825065261,0.16547581646918708,0.19226600641139013,3.930143224453456,0.6183050524493485,0.02076775152098751,0.0033884320652299944,6.1290151672490065,0.017379319455757516,-1.80846819179669,1,1,0
0.35_vs_0.707,0.35,0.707,0.115,0.013225,47,5.474601947547315,0.3385505062312761,3.532546367342678,0.8681169857647042,0.26107752233068077,0.2669459800721059,1.942055580204637,0.35473913881075875,0.011350474239937658,0.0033884320652299944,3.349771818183768,0.007962042174707664,-2.664429381577974,1,1,0
0.15_vs_0.707,0.15,0.707,0.115,0.013225,48,6.940875909927002,0.3607375036291911,0.9602737433664794,-0.1497545206361579,-0.025736636921146028,-0.05813129310219489,5.980602166560523,0.8616494869195005,0.05401833668038608,0.0033884320652299944,15.941986039705215,0.05062990461515609,-1.1100282640026373,1,0,1
0.25_vs_0.707,0.25,0.707,0.115,0.013225,48,6.356317498756672,0.3553790845592888,3.428386390870072,0.7693390012164585,0.24465256337086322,0.2227814826600456,2.9279311078866,0.4606332374774102,0.02076775152098751,0.0033884320652299944,6.1290151672490065,0.017379319455757516,-2.6590473896536135,1,1,0
0.35_vs_0.707,0.35,0.707,0.115,0.013225,48,5.474601947547315,0.3385505062312761,4.095136454154167,0.9655535608731096,0.29727673888337813,0.2859504431967772,1.3794654933931483,0.2519754872792468,0.011350474239937658,0.0033884320652299944,3.349771818183768,0.007962042174707664,-3.129582893281057,1,1,0
0.15_vs_0.707,0.15,0.707,0.115,0.013225,49,6.940875909927002,0.3607375036291911,0.5032048486081777,-0.21457034827397692,-0.060219927538605944,-0.05252418044619889,6.437671061318825,0.9275012469408245,0.05401833668038608,0.0033884320652299944,15.941986039705215,0.05062990461515609,-0.7177751968821546,1,0,1
0.25_vs_0.707,0.25,0.707,0.115,0.013225,49,6.356317498756672,0.3553790845592888,2.8592101750303343,0.7446517781513187,0.18895751255078608,0.24139980240378733,3.497107323726338,0.5501782005713827,0.02076775152098751,0.0033884320652299944,6.1290151672490065,0.017379319455757516,-2.1145583968790156,1,1,0
0.35_vs_0.707,0.35,0.707,0.115,0.013225,49,5.474601947547315,0.3385505062312761,3.333605449461096,0.949782452911176,0.2416450301627803,0.28513033618424233,2.1409964980862193,0.39107802148892495,0.011350474239937658,0.0033884320652299944,3.349771818183768,0.007962042174707664,-2.38382299654992,1,1,0
0.15_vs_0.707,0.15,0.707,0.115,0.013225,50,6.940875909927002,0.3607375036291911,0.7201479668730695,-0.21260440315715456,-0.095548225822776,-0.0915453736323486,6.220727943053933,0.8962453764887084,0.05401833668038608,0.0033884320652299944,15.941986039705215,0.05062990461515609,-0.932752370030224,1,0,1
0.25_vs_0.707,0.25,0.707,0.115,0.013225,50,6.356317498756672,0.3553790845592888,3.574742717911363,0.7146003586517313,0.24179430542598776,0.2189673688556173,2.7815747808453093,0.43760790448076253,0.02076775152098751,0.0033884320652299944,6.1290151672490065,0.017379319455757516,-2.8601423592596316,1,1,0
0.35_vs_0.707,0.35,0.707,0.115,0.013225,50,5.474601947547315,0.3385505062312761,4.136377271263586,0.9169686146823821,0.28872040084612993,0.26487050655425914,1.3382246762837289,0.24444237025913254,0.011350474239937658,0.0033884320652299944,3.349771818183768,0.007962042174707664,-3.219408656581204,1,1,0
0.15_vs_0.707,0.15,0.707,0.115,0.013225,51,6.940875909927002,0.3607375036291911,1.278406600796698,-0.1112543055182087,0.018815471150058327,-0.03308918689610252,5.662469309130304,0.8158148024274153,0.05401833668038608,0.0033884320652299944,15.941986039705215,0.05062990461515609,-1.3896609063149068,1,0,1
0.25_vs_0.707,0.25,0.707,0.115,0.013225,51,6.356317498756672,0.3553790845592888,3.7566843126958593,0.8511147318218732,0.2613333145450901,0.2289430298944497,2.599633186060813,0.40898416206700094,0.02076775152098751,0.0033884320652299944,6.1290151672490065,0.017379319455757516,-2.905569580873986,1,1,0
0.35_vs_0.707,0.35,0.707,0.115,0.013225,51,5.474601947547315,0.3385505062312761,4.405743443705264,1.0536544663099896,0.29767736274196105,0.29433846530295504,1.0688585038420513,0.19523949212799155,0.011350474239937658,0.0033884320652299944,3.349771818183768,0.007962042174707664,-3.3520889773952742,1,1,0
0.15_vs_0.707,0.15,0.707,0.115,0.013225,52,6.940875909927002,0.3607375036291911,-0.24045682512583788,-0.5541183416353377,-0.2099715831858357,-0.19252521305919412,7.18133273505284,1.0346435850815214,0.05401833668038608,0.0033884320652299944,15.941986039705215,0.05062990461515609,-0.3136615165094998,0,0,0
0.25_vs_0.707,0.25,0.707,0.115,0.013225,52,6.356317498756672,0.3553790845592888,2.749839072526644,0.6521581387436335,0.18501294815269706,0.19679899394210398,3.6064784262300282,0.5673848776332324,0.02076775152098751,0.0033884320652299944,6.1290151672490065,0.017379319455757516,-2.0976809337830105,1,1,0
0.35_vs_0.707,0.35,0.707,0.115,0.013225,52,5.474601947547315,0.3385505062312761,3.6645043432827578,0.8421739670714565,0.26334211172297184,0.25537094537360616,1.8100976042645573,0.33063547297269746,0.011350474239937658,0.0033884320652299944,3.349771818183768,0.007962042174707664,-2.8223303762113012,1,1,0
0.15_vs_0.707,0.15,0.707,0.115,0.013225,53,6.940875909927002,0.3607375036291911,0.47348488282117973,-0.37939939840116566,-0.14242579279054818,-0.168450004561282,6.467391027105823,0.931783122337054,0.05401833668038608,0.0033884320652299944,15.941986039705215,0.05062990461515609,-0.8528842812223454,1,0,1
0.25_vs_0.707,0.25,0.707,0.115,0.013225,53,6.356317498756672,0.3553790845592888,3.119739714455622,0.6830953926064574,0.19222523348722861,0.18022922813330178,3.2365777843010504,0.5091907043558068,0.02076775152098751,0.0033884320652299944,6.1290151672490065,0.017379319455757516,-2.4366443218491645,1,1,0
0.35_vs_0.707,0.35,0.707,0.115,0.013225,53,5.474601947547315,0.3385505062312761,4.040867879018619,0.9036682911192582,0.2809362302438358,0.25549575262645785,1.433734068528696,0.26188827649305635,0.011350474239937658,0.0033884320652299944,3.349771818183768,0.007962042174707664,-3.137199587899361,1,1,0
0.15_vs_0.707,0.15,0.707,0.115,0.013225,54,6.940875909927002,0.3607375036291911,1.518659002207393,0.16083098095016268,0.02771347170281957,-0.004002066344302779,5.422216907719609,0.7812006694954204,0.05401833668038608,0.0033884320652299944,15.941986039705215,0.05062990461515609,-1.3578280212572302,1,1,0
0.25_vs_0.707,0.25,0.707,0.115,0.013225,54,6.356317498756672,0.3553790845592888,3.685524444002213,0.7888766256966129,0.24887154414209223,0.2203181430831922,2.6707930547544594,0.42017930276089577,0.02076775152098751,0.0033884320652299944,6.1290151672490065,0.017379319455757516,-2.8966478183056,1,1,0
0.35_vs_0.707,0.35,0.707,0.115,0.013225,54,5.474601947547315,0.3385505062312761,4.365794872672257,0.9536865620391612,0.3012533732326387,0.26937495848270077,1.1088070748750574,0.20253656530623487,0.011350474239937658,0.0033884320652299944,3.349771818183768,0.007962042174707664,-3.412108310633096,1,1,0
0.15_vs_0.707,0.15,0.707,0.115,0.013225,55,6.940875909927002,0.3607375036291911,0.10219532143647125,-0.35066626301436976,-0.11025557890417687,-0.114038444461241,6.838680588490531,0.9852763076645256,0.05401833668038608,0.0033884320652299944,15.941986039705215,0.05062990461515609,-0.452861584450841,1,0,1
0.25_vs_0.707,0.25,0.707,0.115,0.013225,55,6.356317498756672,0.3553790845592888,2.9646163568087323,0.6708957811548348,0.20359104359758795,0.21057388364418328,3.39170114194794,0.5335952998904434,0.02076775152098751,0.0033884320652299944,6.1290151672490065,0.017379319455757516,-2.2937205756538974,1,1,0
0.35_vs_0.707,0.35,0.707,0.115,0.013225,55,5.474601947547315,0.3385505062312761,3.5985267226564392,0.9467687796787114,0.26672679863919774,0.281280737883816,1.8760752248908759,0.3426870561304241,0.011350474239937658,0.0033884320652299944,3.349771818183768,0.007962042174707664,-2.651757942977728,1,1,0
0.15_vs_0.707,0.15,0.707,0.115,0.013225,56,6.940875909927002,0.3607375036291911,-0.8636048083633909,-0.43359674986623453,-0.2342253392040894,-0.154775161020813,7.804480718290393,1.1244230295384252,0.05401833668038608,0.0033884320652299944,15.941986039705215,0.05062990461515609,0.4300080584971564,0,0,0
0.25_vs_0.707,0.25,0.707,0.115,0.013225,56,6.356317498756672,0.3553790845592888,1.9705040710150215,0.6608747795593928,0.1200278634117743,0.1973996378779881,4.385813427741651,0.689992818734989,0.02076775152098751,0.0033884320652299944,6.1290151672490065,0.017379319455757516,-1.3096292914556287,1,1,0
0.35_vs_0.707,0.35,0.707,0.115,0.013225,56,5.474601947547315,0.3385505062312761,2.9159096906998756,0.8714212736377576,0.2065754410927721,0.2714195194976772,2.5586922568474395,0.4673750313470303,0.011350474239937658,0.0033884320652299944,3.349771818183768,0.007962042174707664,-2.044488417062118,1,1,0
0.15_vs_0.707,0.15,0.707,0.115,0.013225,57,6.940875909927002,0.3607375036291911,1.160348394625733,-0.2562333265335095,-0.06166825457543612,-0.062462677310890946,5.780527515301269,0.8328239245761222,0.05401833668038608,0.0033884320652299944,15.941986039705215,0.05062990461515609,-1.4165817211592424,1,0,1
0.25_vs_0.707,0.25,0.707,0.115,0.013225,57,6.356317498756672,0.3553790845592888,3.610042926712448,0.7341665363634657,0.2407050859942092,0.25471883873132795,2.746274572044224,0.4320543416186195,0.02076775152098751,0.0033884320652299944,6.1290151672490065,0.017379319455757516,-2.8758763903489823,1,1,0
0.35_vs_0.707,0.35,0.707,0.115,0.013225,57,5.474601947547315,0.3385505062312761,3.962907270715926,0.9024770584199153,0.28052458843665684,0.28691501072972425,1.511694676831389,0.2761286923350922,0.011350474239937658,0.0033884320652299944,3.349771818183768,0.007962042174707664,-3.0604302122960108,1,1,0
0.15_vs_0.707,0.15,0.707,0.115,0.013225,58,6.940875909927002,0.3607375036291911,1.634245598355517,0.22126405634125845,0.04087123013749483,0.0538495233218268,5.306630311571485,0.7645476421760861,0.05401833668038608,0.0033884320652299944,15.941986039705215,0.05062990461515609,-1.4129815420142586,1,1,0
0.25_vs_0.707,0.25,0.707,0.115,0.013225,58,6.356317498756672,0.3553790845592888,3.0810033457761605,0.8525501924304102,0.2148912970704191,0.2378387010432066,3.2753141529805117,0.5152848569350382,0.02076775152098751,0.0033884320652299944,6.1290151672490065,0.017379319455757516,-2.2284531533457503,1,1,0
0.35_vs_0.707,0.35,0.707,0.115,0.013225,58,5.474601947547315,0.3385505062312761,3.9100012749921085,0.9420976105589585,0.2699664046658511,0.26828497306548194,1.5646006725552066,0.28579259050170136,0.011350474239937658,0.0033884320652299944,3.349771818183768,0.007962042174707664,-2.96790366443315,1,1,0
0.15_vs_0.707,0.15,0.707,0.115,0.013225,59,6.940875909927002,0.3607375036291911,-0.16814210092057102,-0.10741675585885169,-0.1782877661374062,-0.06556251325423679,7.109018010847573,1.0242249109626194,0.05401833668038608,0.0033884320652299944,15.941986039705215,0.05062990461515609,0.06072534506171934,0,0,0
0.25_vs_0.707,0.25,0.707,0.115,0.013225,59,6.356317498756672,0.3553790845592888,2.166308295664585,0.7308751596761613,0.13779864071508996,0.18118021891765324,4.190009203092087,0.6591881547628283,0.02076775152098751,0.0033884320652299944,6.1290151672490065,0.017379319455757516,-1.4354331359884238,1,1,0
0.35_vs_0.707,0.35,0.707,0.115,0.013225,59,5.474601947547315,0.3385505062312761,3.3761564140831934,0.9153707020218853,0.22655931168530946,0.26964075634224205,2.0984455334641217,0.3833055907204814,0.011350474239937658,0.0033884320652299944,3.349771818183768,0.007962042174707664,-2.460785712061308,1,1,0
0.15_vs_0.707,0.15,0.707,0.115,0.013225,60,6.940875909927002,0.3607375036291911,0.12852310647289755,-0.25429955184853625,-0.12684161474809857,-0.08592633015885731,6.812352803454105,0.9814831574370778,0.05401833668038608,0.0033884320652299944,15.941986039705215,0.05062990461515609,-0.3828226583214338,1,0,1
