batch_name,sample_index,zeta,wn_scale,wn,noise_std,iae,ise,peak_abs_error,mean_abs_error,shadow_horizon_eps_0_02,shadow_mass_l1,slow_band_deficit_0_05,step_settling_time_2pct
wide_jitter_noisy,18,0.2,0.815729773636879,0.815729773636879,0.08,9.846437374424024,1.0141279212685819,0.37762086300145414,0.06563943507416185,25.728216027003374,3.22493028015115,1.009947205969994e-05,24.021752719089886
wide_jitter_noisy,19,0.2,1.0073740776248492,1.0073740776248492,0.08,9.828297367141918,1.0106950277333708,0.30373980837651837,0.06551541137873865,20.83385423177897,3.224922658231111,6.581439632181252e-06,19.446180772596573
wide_jitter_noisy,20,0.2,1.0614260419300303,1.0614260419300303,0.08,9.96244335075722,1.0368480866938434,0.3380584652997405,0.0664178798211479,19.78372296537067,3.2248940719802803,5.921255033807958e-06,18.452306538317288
wide_jitter_noisy,21,0.2,0.952477183957384,0.952477183957384,0.08,9.729313866242455,0.9986288105964731,0.31783977956764525,0.06486022031040592,22.034004250531314,3.2249182049797795,7.3722713532122405e-06,20.571321415176897
wide_jitter_noisy,22,0.2,1.1831143657899523,1.1831143657899523,0.08,9.862928078824469,1.0187911092265556,0.31756221194164286,0.06575919089001254,17.739717464683086,3.2249077605248218,4.755950948814412e-06,16.558319789973744
wide_jitter_noisy,23,0.2,1.0970512059361883,1.0970512059361883,0.08,9.776918620624015,0.9945524485656044,0.2849780670007164,0.06517934487611138,19.12739092386548,3.2249067411651886,5.5391619300881965e-06,17.852231528941115
wide_jitter_noisy,24,0.2,0.9706852939681021,0.9706852939681021,0.08,9.799104011982969,1.0043539611967391,0.2977772555769696,0.06532218284595731,21.621452681585197,3.224915449449477,7.09480534484749e-06,20.177522190273784
wide_jitter_noisy,25,0.2,0.8668801846727564,0.8668801846727564,0.08,9.836456687331856,1.0217591448998875,0.3057164804178557,0.06557999346208933,24.209276159519938,3.224926229204785,8.924411842922588e-06,22.596574571821478
wide_jitter_noisy,26,0.2,0.9607392882835187,0.9607392882835187,0.08,9.767864884930717,1.004770488380276,0.28526816761898344,0.0651269108386494,21.846480810101262,3.2248727620870237,7.244379373207029e-06,20.402550318789846
wide_jitter_noisy,27,0.2,0.9305579357623852,0.9305579357623852,0.08,9.776504012430644,1.0044206784073189,0.36153110777629016,0.06517741591834539,22.559069883735464,3.224924257222914,7.728529390030134e-06,21.058882360295037
wide_jitter_noisy,28,0.2,1.0631152320582369,1.0631152320582369,0.08,9.703514001469323,0.9919860020563911,0.3096906835666965,0.0646930120610474,19.746218277284658,3.2249128469466015,5.90225387105563e-06,18.433554194274283
wide_jitter_noisy,29,0.2,0.8452489514661478,0.8452489514661478,0.08,9.843264487565236,1.013216958208659,0.33485381874316733,0.06561965657780297,24.828103512939116,3.2249286116428584,9.39478183113278e-06,23.177897237154642
wide_jitter_noisy,0,0.25,1.0393217678562359,1.0393217678562359,0.08,9.751151714355316,0.9904878385227731,0.324262354225775,0.06500490920685459,14.889361170146268,2.5993253109857015,9.623180867620833e-06,13.57669708713589
wide_jitter_noisy,1,0.25,0.977846384063762,0.977846384063762,0.08,9.87095187848374,1.0145131572966748,0.30565558749258215,0.06580402357146053,15.826978372296535,2.5993007327771287,1.0882354307292959e-05,14.420552569071132
wide_jitter_noisy,2,0.25,0.8020433113352289,0.8020433113352289,0.08,9.84751763237412,1.0274579259417709,0.3234986637551529,0.06564660886634226,19.29616202025253,2.5993377897230694,1.6246287931684327e-05,17.58969871233904
wide_jitter_noisy,3,0.25,1.123615347292674,1.123615347292674,0.08,9.883559347894469,1.025545686834572,0.34640603535176906,0.06589545739364527,13.764220527565945,2.5992610850709696,8.224077244299927e-06,12.545318164770595
wide_jitter_noisy,4,0.25,1.0030616693914889,1.0030616693914889,0.08,9.934461957814191,1.0243264446693647,0.32454273048322824,0.06623630465774674,15.414426803350418,2.5993237101126736,1.0337517414986857e-05,14.064258032254031
wide_jitter_noisy,5,0.25,0.9298765695471684,0.9298765695471684,0.08,10.047969314855584,1.0568470506471053,0.34811465272332587,0.06698327855156322,16.633329166145767,2.5993106918381805,1.204547782121541e-05,15.170646330791348
wide_jitter_noisy,6,0.25,0.8991317229078901,0.8991317229078901,0.08,9.865838315373935,1.0132710878092097,0.296646576985403,0.06577675380272129,17.214651831478932,2.599335332278526,1.2892177201546916e-05,15.695711963995498
wide_jitter_noisy,7,0.25,0.9400366903278958,0.9400366903278958,0.08,9.824111021740455,1.0190141778601962,0.3236720370383708,0.06549015674971474,16.46455806975872,2.5993065846222634,1.1784002506422529e-05,15.001875234404299
wide_jitter_noisy,8,0.25,0.9625423138992582,0.9625423138992582,0.08,9.88248262468495,1.0191585298312333,0.3419303365677442,0.06588651945153215,16.070758844855607,2.5993307332902034,1.1234372129225893e-05,14.664333041630202
wide_jitter_noisy,9,0.25,1.0536250105046228,1.0536250105046228,0.08,9.76581878470498,0.9950151998061455,0.35074318876736144,0.06511142583378843,14.683085385673207,2.599325817895778,9.361682618811637e-06,13.389173646705837
wide_jitter_noisy,10,0.25,0.9692508901178601,0.9692508901178601,0.08,9.750395290741398,1.002159203673889,0.34122272805341725,0.06499707096677397,15.958244780597573,2.5993274674552818,1.1077986264624726e-05,14.55181897737217
wide_jitter_noisy,11,0.25,0.892763961824743,0.892763961824743,0.08,9.911989647576029,1.0194859740459203,0.3176820398955639,0.06608788949062958,17.327165895736965,2.599331197598608,1.3078720386146876e-05,15.80822602825353
wide_jitter_noisy,12,0.25,0.9890902958210361,0.9890902958210361,0.08,9.808342459911927,1.0021310879533267,0.3235614036959027,0.0653871871265726,15.639454931866482,2.599303471716792,1.0634193166774182e-05,14.27053381672709
wide_jitter_noisy,13,0.25,1.0158709023805794,1.0158709023805794,0.08,9.838798636697547,1.0171554638820626,0.3670432076147838,0.06559192258723076,15.226903362920364,2.599329769357021,1.0076322889571373e-05,13.895486935866982
wide_jitter_noisy,14,0.25,1.1176566383232112,1.1176566383232112,0.08,9.84843989715305,1.0175389007153524,0.308073679630467,0.0656525264372374,13.839229903737966,2.5993199352460445,8.312604870601747e-06,12.620327540942617
