environment_name,mode,level,trial_index,zeta,noise_std,wn_scale,wn,shadow_mass_l2,occupancy_proxy_l2,true_iae,excess_true_iae_over_clean
command_heavy,command,heavy,38,0.1,0.1,0.8568281105915037,0.8568281105915037,2.142070276478759,0.021420702764787594,4.325469307623157,3.36169045978737
command_heavy,command,heavy,39,0.1,0.1,1.1471943253583794,1.1471943253583794,2.8679858133959484,0.02867985813395949,3.8054556580816157,2.8416768102458283
command_heavy,command,heavy,0,0.15,0.1,1.196330161509655,1.196330161509655,1.993883602516092,0.019938836025160923,5.025673055325336,3.661073727280244
command_heavy,command,heavy,1,0.15,0.1,1.148792996183154,1.148792996183154,1.9146549936385902,0.019146549936385905,5.000887832435271,3.636288504390179
command_heavy,command,heavy,2,0.15,0.1,0.8283363601161011,0.8283363601161011,1.380560600193502,0.013805606001935023,3.6722590286931664,2.307659700648075
command_heavy,command,heavy,3,0.15,0.1,1.103139389588043,1.103139389588043,1.838565649313405,0.018385656493134055,3.9519846667476086,2.587385338702517
command_heavy,command,heavy,4,0.15,0.1,0.8304331203857865,0.8304331203857865,1.3840552006429776,0.01384055200642978,3.86933130391211,2.504731975867019
command_heavy,command,heavy,5,0.15,0.1,1.0167589113664988,1.0167589113664988,1.6945981856108314,0.01694598185610832,3.5029261886953273,2.1383268606502357
command_heavy,command,heavy,6,0.15,0.1,0.9766618027099205,0.9766618027099205,1.627769671183201,0.016277696711832015,3.777163126775913,2.4125637987308215
command_heavy,command,heavy,7,0.15,0.1,1.182779620430786,1.182779620430786,1.9712993673846435,0.01971299367384644,4.518551362261137,3.1539520342160454
command_heavy,command,heavy,8,0.15,0.1,1.1149525878400188,1.1149525878400188,1.8582543130666982,0.018582543130666984,3.6910266205622237,2.326427292517132
command_heavy,command,heavy,9,0.15,0.1,1.1900635310809893,1.1900635310809893,1.9834392184683156,0.01983439218468316,4.233206907721114,2.8686075796760226
command_heavy,command,heavy,10,0.15,0.1,0.9650779670053179,0.9650779670053179,1.6084632783421966,0.016084632783421968,4.741365713789998,3.376766385744906
command_heavy,command,heavy,11,0.15,0.1,0.9770513660867697,0.9770513660867697,1.6284189434779495,0.016284189434779498,3.8301416518050106,2.4655423237599194
command_heavy,command,heavy,12,0.15,0.1,0.9253936405340102,0.9253936405340102,1.5423227342233503,0.015423227342233507,3.6603257398849105,2.2957264118398193
command_heavy,command,heavy,13,0.15,0.1,0.9131789497011993,0.9131789497011993,1.5219649161686655,0.015219649161686657,4.054083214045289,2.6894838860001977
command_heavy,command,heavy,14,0.15,0.1,0.9817140979467289,0.9817140979467289,1.6361901632445484,0.016361901632445486,3.7377788111362378,2.373179483091146
command_heavy,command,heavy,15,0.15,0.1,1.140482722760418,1.140482722760418,1.90080453793403,0.019008045379340303,4.229556473299453,2.864957145254361
command_heavy,command,heavy,16,0.15,0.1,1.1628685958653895,1.1628685958653895,1.938114326442316,0.019381143264423164,4.224591321635107,2.8599919935900155
