environment_name,mode,level,trial_index,zeta,noise_std,gust_std,short_period_scale,phugoid_scale,control_scale,stability_flag,true_iae,true_ise,peak_abs_error,mean_abs_error,observed_iae,excess_true_iae_over_clean,shadow_mass_l2_trial,occupancy_proxy_l2,nuisance_power_scalar
command_light,command,light,8,1.0,5.0,0.25,0.9820997787863827,0.9605790917530691,0.9927187004905572,1,704.8346452705662,3200.9480473925787,7.119737178920047,3.914784189282303,,-17.638106350356793,0.24682956723671387,6.186166028870141,25.0625
command_light,command,light,9,0.15,5.0,0.25,0.9693824329028274,1.0289855171656843,1.0133588354182435,1,693.797047568408,2811.0583208777844,6.238781789233606,3.8538032084398233,,-21.786890854511057,0.37224111249947905,9.329292882018194,25.0625
command_light,command,light,9,0.2,5.0,0.25,0.9693824329028274,1.0289855171656843,1.0133588354182435,1,627.9116919314001,2487.093562230873,6.970123929928853,3.4876201865587553,,-23.33089599200673,0.2675917478529008,6.706518180563326,25.0625
command_light,command,light,9,0.25,5.0,0.25,0.9693824329028274,1.0289855171656843,1.0133588354182435,1,1003.2877995154371,6071.1008342560635,9.671091755755292,5.572527740515437,,-30.19518553541559,0.21502049684666702,5.388951202219592,25.0625
command_light,command,light,9,0.35,5.0,0.25,0.9693824329028274,1.0289855171656843,1.0133588354182435,1,1044.868359032959,6566.281955760491,9.901593833341124,5.803483204015349,,-30.878670093674145,0.20676941375064914,5.182158432125644,25.0625
command_light,command,light,9,0.5,5.0,0.25,0.9693824329028274,1.0289855171656843,1.0133588354182435,1,833.2390577501646,4240.927725710148,8.247589876554883,4.628076024773939,,-27.176122380781408,0.2124832727979751,5.325362024499251,25.0625
command_light,command,light,9,0.707,5.0,0.25,0.9693824329028274,1.0289855171656843,1.0133588354182435,1,807.7918073090098,3996.7042771195192,8.070023306724508,4.486734522403171,,-26.696142299159305,0.2169765414346882,5.437974569706873,25.0625
command_light,command,light,9,1.0,5.0,0.25,0.9693824329028274,1.0289855171656843,1.0133588354182435,1,697.8311747841454,3028.2556704526132,7.317663743390092,3.8759844739290763,,-24.641576836777517,0.24429646777864855,6.122680223702379,25.0625
command_light,command,light,10,0.15,5.0,0.25,0.9593713478179803,0.9611791895368758,1.0426188444595699,1,730.7566587433557,3098.812754380574,6.401797166168819,4.058945243447537,,15.172720320436724,0.36874166943965375,9.241588090331323,25.0625
command_light,command,light,10,0.2,5.0,0.25,0.9593713478179803,0.9611791895368758,1.0426188444595699,1,666.0143949181042,2729.8227399695807,6.123023807255635,3.699159826261768,,14.771806994697386,0.26460229046118006,6.631594904683325,25.0625
command_light,command,light,10,0.25,5.0,0.25,0.9593713478179803,0.9611791895368758,1.0426188444595699,1,1053.9844522932808,6604.403987171176,8.90825814718545,5.854100878641505,,20.501467242428134,0.21005373203507527,5.264471659129074,25.0625
command_light,command,light,10,0.35,5.0,0.25,0.9593713478179803,0.9611791895368758,1.0426188444595699,1,1096.927081303334,7138.379585440671,9.233316712403322,6.0926111800508345,,21.180052176700883,0.20202842087617195,5.06333729820906,25.0625
command_light,command,light,10,0.5,5.0,0.25,0.9593713478179803,0.9611791895368758,1.0426188444595699,1,878.3083918314362,4631.055688242613,7.620274196956295,4.878344983206357,,17.893211700490156,0.21073082725999237,5.281441358203558,25.0625
command_light,command,light,10,0.707,5.0,0.25,0.9593713478179803,0.9611791895368758,1.0426188444595699,1,851.998071997106,4366.804749504604,7.425797495029066,4.73220560887289,,17.510122388936907,0.21520522520392363,5.393580956673336,25.0625
command_light,command,light,10,1.0,5.0,0.25,0.9593713478179803,0.9611791895368758,1.0426188444595699,1,738.3187988724837,3318.3532859150846,6.615329418590193,4.100778341973194,,15.846047251560776,0.2422457279294622,6.071283556232146,25.0625
command_light,command,light,11,0.15,5.0,0.25,1.009769249970098,0.9923253129080921,1.0317236087467332,1,695.2951779961038,2836.7474594211126,6.358466802672666,3.861933438098349,,-20.2887604268152,0.38138767690793113,9.558528652505023,25.0625
